GRIDCODE,LONG,LATITUDE,Huso,Pob,UTMX,UTMY,UTMz
625958,-115.76432,30.34179,8,0,1176321.77420,2093649.06160,11
625959,-115.73332,30.34438,8,0,1179321.77420,2093649.06160,11
625960,-115.70231,30.34696,8,0,1182321.77420,2093649.06160,11
625961,-115.67130,30.34953,8,0,1185321.77420,2093649.06160,11
625962,-115.64030,30.35210,8,0,1188321.77420,2093649.06160,11
625963,-115.60929,30.35466,8,0,1191321.77420,2093649.06160,11
625964,-115.57827,30.35722,8,0,1194321.77420,2093649.06160,11
625965,-115.54726,30.35977,8,0,1197321.77420,2093649.06160,11
625966,-115.51625,30.36232,8,0,1200321.77420,2093649.06160,11
625967,-115.48523,30.36486,8,0,1203321.77420,2093649.06160,11
625968,-115.45421,30.36739,8,0,1206321.77420,2093649.06160,11
625969,-115.42320,30.36992,8,0,1209321.77420,2093649.06160,11
625970,-115.39218,30.37244,8,0,1212321.77420,2093649.06160,11
625971,-115.36116,30.37496,8,0,1215321.77420,2093649.06160,11
625972,-115.33014,30.37747,8,0,1218321.77420,2093649.06160,11
625973,-115.29911,30.37997,8,0,1221321.77420,2093649.06160,11
625974,-115.26809,30.38247,8,0,1224321.77420,2093649.06160,11
625975,-115.23706,30.38496,8,0,1227321.77420,2093649.06160,11
625976,-115.20604,30.38745,8,0,1230321.77420,2093649.06160,11
625977,-115.17501,30.38993,8,0,1233321.77420,2093649.06160,11
625978,-115.14398,30.39240,8,0,1236321.77420,2093649.06160,11
