GRIDCODE	CVENTMUN	Fter
633535	26035	0.017686833
633536	26035	0.025594711
633537	26035	0.001320104
633547	26019	0.010076171
633548	26019	0.00759359
633553	26019	0.027178943
633571	26027	0.064447606
633580	26002	0.019774055
633609	8035	0.013338792
633610	8035	0.0047307
633616	8035	0.009405302
633617	8035	0.017107847
633618	8035	0.022159466
633619	8035	0.000446735
633669	8001	0.070881846
633697	8028	0.025316462
633698	8028	0.02337376
634425	2001	0.003133629
634425	2001	0.000310074
634465	2001	0.003517089
634527	26017	0.012216409
634528	26017	0.012674663
634533	26017	0.011600543
634534	26017	0.004953686
634544	26017	0.013989606
634558	26046	0.014511946
634558	26004	0.02558269
634564	26007	0.117836352
634565	26007	0.261551244
634566	26007	0.253999098
634569	26065	0.018298715
634570	26065	0.049949561
634571	26065	0.045745834
634572	26065	0.012188317
634588	26035	0.030422259
634589	26035	0.009048898
634593	26035	0.015867075
634594	26035	0.012561787
634596	26035	0.02290561
634607	26019	0.012796859
634612	26019	0.024612238
634630	26027	0.058819592
634630	26027	0.00853549
634639	26002	0.018444752
634639	26002	0.000549763
634668	8035	0.018087255
634678	8035	0.020728069
634728	8001	0.073894719
634755	8028	0.029175101
634756	8028	0.045959503
635484	2001	0.003693839
635524	2001	0.003497371
635587	26017	0.001421671
635587	26017	0.011291336
635588	26017	0.004852391
635588	26017	0.005112712
635588	26017	0.008094217
635589	26017	0.012229972
635590	26017	0.013047561
635591	26017	0.01316174
635592	26017	0.000380586
635592	26017	0.010311009
635602	26017	0.013044863
635603	26017	0.000848788
635617	26046	0.01429133
635617	26004	0.024759693
635618	26004	0.000853747
635625	26007	0.021303631
635626	26007	0.081714882
635626	26065	0.078263506
635627	26065	0.090850468
635628	26065	0.017758616
635628	26065	0.058064926
635628	26065	0.023681866
635647	26035	0.039168055
635655	26035	0.013944982
635656	26035	0.00762817
635666	26019	0.013133226
635668	26019	0.007413362
635669	26019	0.024509828
635670	26019	0.026123413
635671	26019	0.011797048
635689	26027	0.065034343
635698	26002	0.009942043
635726	8035	0.014717669
635727	8035	0.003350295
635737	8005	0.000763425
635737	8035	0.002916843
635738	8005	0.011079808
635787	8001	0.071633038
635812	8028	0.00093367
635813	8028	0.044938574
635814	8028	0.032328253
636543	2001	0.003451243
636583	2001	0.00354523
636642	26017	0.000237838
636643	26017	0.01272275
636644	26017	0.012701275
636645	26017	0.012735755
636646	26017	0.002772605
636660	26017	0.003885644
636661	26017	0.011227768
636677	26004	0.032491524
636687	26065	0.017863752
636687	26065	0.006183424
636687	26065	0.063743698
636688	26065	0.080264074
636706	26035	0.011578667
636707	26035	0.027703266
636715	26035	0.023082506
636715	26035	0.000314585
636715	26035	0.000196875
636724	26019	0.007105963
636724	26019	0.001188079
636724	26019	0.001080571
636725	26019	0.021612224
636725	26019	0.005638191
636725	26019	0.001662185
636725	26019	0.001798767
636725	26019	0.009195404
636726	26019	0.00410646
636726	26019	0.025767724
636727	26019	0.018749671
636748	26027	0.066985835
636757	26002	0.010337703
636785	8035	0.017988755
636797	8005	0.005530872
636798	8005	0.0073142
636846	8001	0.070845283
636870	8028	0.013569259
636871	8028	0.056743573
637602	2001	0.003462306
637642	2001	0.002532562
637642	2001	0.000948281
637698	26017	0.001577101
637699	26017	0.013724604
637700	26017	0.01236712
637701	26017	0.012399923
637719	26017	0.012733718
637719	26017	0.00058133
637719	26017	0.003662692
637720	26017	0.000835485
637736	26004	0.033244335
637747	26065	0.091020338
637765	26035	0.037883093
637765	26035	0.008494079
637765	26035	0.001476499
637774	26035	0.003098664
637774	26035	0.021830789
637775	26035	0.025076367
637776	26035	0.01491227
637776	26059	0.006628508
637777	26019	0.005626506
637777	26019	0.006900996
637778	26019	0.027070755
637779	26019	0.024255562
637780	26019	0.012647057
637781	26019	0.005536613
637782	26019	0.006798087
637783	26019	0.027055715
637784	26019	0.011797224
637784	26019	0.007313367
637785	26019	0.027947897
637786	26019	0.00844491
637806	26027	0.010446709
637807	26027	0.051621611
637816	26002	0.01152696
637843	8035	0.014778596
637844	8035	0.002690865
637854	8005	0.000249183
637856	8005	0.006439923
637857	8005	0.000177333
637857	8005	0.000340269
637857	8005	0.011570447
637857	8005	0.001799115
637857	8005	0.000340569
637857	8005	0.002179791
637857	8005	0.003295963
637858	8005	0.003068657
637905	8001	0.068767216
637928	8028	0.051440303
637929	8028	0.035819284
638660	2001	0.000869102
638661	2001	0.002583875
638701	2001	0.003502814
638757	26017	0.009305834
638757	26017	0.005865474
638777	26017	0.002115226
638778	26017	0.011191321
638795	26004	0.033697814
638806	26065	0.087578836
638807	26065	0.004045679
638824	26035	0.03942969
638832	26035	0.003189361
638832	26059	0.001250202
638833	26035	0.007063452
638833	26059	0.023185344
638835	26059	0.013997902
638836	26019	0.00781941
638836	26059	0.009041812
638839	26019	0.016383997
638840	26019	0.00968757
638840	26019	0.016001005
638840	26019	0.006498261
638841	26019	0.017521303
638845	26019	0.016029443
638846	26019	0.024407457
638847	26019	0.024405897
638848	26019	0.000330448
638865	26027	0.03685025
638865	26002	0.007835379
638875	26002	0.00093754
638876	26002	0.009501625
638902	8035	0.018883445
638910	8035	0.000442604
638911	8035	0.007244502
638912	8005	0.005106728
638912	8035	0.002184518
638913	8005	0.006449964
638914	8005	0.005845971
638915	8005	0.003803827
638916	8005	0.005859137
638917	8005	0.011649269
638918	8005	0.003783278
638964	8037	0.002556521
638964	8001	0.061812286
638985	8053	0.005055432
638985	8028	0.001064497
638986	8028	0.024164291
638987	8028	0.029842899
639719	2001	0.003452791
639759	2001	0.003377761
639760	2001	0.000182728
639816	26017	0.01217491
639836	26017	0.01392843
639836	26017	0.001397732
639854	26004	0.033002494
639866	26065	0.022473862
639866	26060	0.027563289
639882	26043	0.008456268
639883	26043	0.017740353
639883	26035	0.015054564
639890	26035	0.001384246
639891	26035	0.015121938
639891	26059	0.026768911
639907	26019	0.025712008
639908	26019	0.011471084
639908	26019	0.009707385
639924	26002	0.012976474
639924	26002	0.006765094
639935	26002	0.002864689
639935	26002	0.006888719
639960	8035	0.020150553
639961	8035	0.000966915
639969	8035	0.014732358
639970	8035	0.000814024
639971	8035	0.000922593
639975	8005	0.005685506
639977	8005	0.010853548
639978	8005	0.004664975
640023	8037	0.007596034
640023	8037	0.017322989
640043	8053	0.018517372
640044	8053	0.011909372
640044	8053	0.021484136
640045	8053	0.028306407
640045	8028	0.019322347
640778	2001	0.003428933
640818	2001	0.003411199
640875	26017	0.008329462
640875	26017	0.003850393
640875	26017	0.002018246
640894	26017	0.00685477
640895	26017	0.00639274
640913	26004	0.032677834
640925	26060	0.036799621
640941	26043	0.032395706
640942	26043	0.012465788
640949	26035	0.006335348
640949	26059	0.031556018
640967	26019	0.005220856
640968	26019	0.026486459
640969	26019	0.017635786
640983	26002	0.002768077
640984	26002	0.020286994
640993	26002	0.000401467
641018	8035	0.016430283
641019	8035	0.00454696
641025	8035	0.004758563
641026	8035	0.01865397
641027	8035	0.016041283
641028	8035	0.001789226
641028	8035	0.000327025
641033	8005	0.005678016
641034	8005	0.000481909
641037	8005	0.009964954
641038	8005	0.005531874
641082	8037	0.024916262
641102	8053	0.041114467
641102	8053	0.013351712
641103	8053	0.066080939
641837	2001	0.003546926
641877	2001	0.000301626
641877	2001	0.003110198
641934	26017	0.012192298
641953	26017	0.012783172
641972	26004	0.033184815
641973	26004	0.004568433
641984	26065	0.014623708
641984	26060	0.027176052
641985	26060	0.002378127
642000	26043	0.043780157
642008	26059	0.04673324
642028	26019	0.0119447
642029	26019	0.024402318
642030	26019	0.01188289
642043	26002	0.01413983
642044	26002	0.018128442
642044	26002	0.001078121
642076	8035	0.012749909
642077	8035	0.008353847
642092	8005	0.005674688
642097	8005	0.011111535
642098	8005	0.002157793
642103	8005	0.007294497
642104	8005	0.005087645
642141	8037	0.025309777
642160	8053	0.041722948
642161	8053	0.024044994
642161	8053	0.052514033
642162	8053	0.010339748
642896	2001	0.003930335
642936	2001	0.003413046
642993	26017	0.012678681
643012	26017	0.012650342
643032	26004	0.03942167
643043	26060	0.013277422
643044	26060	0.022322773
643053	26043	0.006168313
643054	26043	0.006485088
643059	26043	0.050601178
643066	26059	0.020429642
643067	26059	0.042384354
643067	26059	0.042103998
643067	26059	0.015033856
643068	26059	0.00296936
643081	26019	0.020472615
643089	26039	0.015488654
643089	26019	0.016394317
643090	26039	0.020691184
643102	26002	0.003909773
643103	26002	0.02094341
643134	8035	0.009092257
643135	8035	0.011939936
643151	8005	0.005357897
643157	8005	0.012001713
643157	8005	0.001299584
643158	8005	0.013133075
643159	8005	0.01208934
643160	8005	0.010743625
643161	8005	0.011974988
643162	8005	0.003656491
643200	8037	0.028235228
643218	8053	0.046114553
643218	8053	0.029238848
643219	8053	0.030837928
643219	8053	0.078060422
643220	8053	0.026243247
643954	2001	0.001574541
643955	2001	0.002163638
643995	2002	0.000757132
643995	2001	0.000145373
643996	2002	0.003709043
644052	26048	0.000631739
644052	26017	0.001704408
644053	26048	0.011838475
644053	26017	0.003581154
644070	26017	0.004433885
644071	26017	0.008207024
644091	26004	0.009968923
644092	26004	0.026328229
644103	26060	0.006891578
644103	26060	0.011867486
644103	26060	0.02961111
644103	26060	0.01158842
644111	26043	0.009357674
644112	26043	0.025073177
644113	26043	0.026329054
644117	26043	0.042763073
644118	26043	0.01107488
644124	26059	0.052416312
644125	26059	0.028726047
644127	26059	0.067621007
644128	26059	0.065280133
644139	26019	0.028296796
644140	26019	0.029148636
644140	26019	0.0026913
644149	26039	0.075175114
644150	26039	0.011019513
644161	26002	0.019302785
644192	8035	0.00855674
644193	8035	0.014513832
644210	8005	0.005372685
644216	8005	0.001944869
644216	8005	0.001074758
644216	8005	0.000990293
644217	8005	0.012190722
644217	8005	0.001120368
644259	8037	0.006623084
644259	8037	0.014790895
644275	8053	0.003418841
644276	8053	0.071438134
644276	8053	0.003991996
644277	8053	0.022347201
644277	8053	0.054363574
645013	2001	0.003866362
645055	2002	0.003743985
645112	26017	0.002855943
645112	26017	0.010347942
645129	26017	0.012645653
645151	26004	0.032025332
645160	26060	0.004742079
645161	26060	0.050741084
645162	26060	0.000121498
645162	26060	0.018889683
645165	26060	0.001165665
645166	26060	0.013949125
645168	26043	0.005264607
645169	26043	0.027090014
645170	26043	0.014532194
645172	26043	0.006614952
645173	26043	0.022961058
645174	26043	0.002943835
645176	26043	0.025859095
645176	26043	0.001060554
645176	26043	0.021666198
645183	26059	0.049179694
645187	26059	0.030246897
645187	26059	0.016668487
645196	26019	0.015804894
645197	26019	0.025270315
645198	26019	0.001004576
645199	26019	0.023330327
645209	26039	0.007732515
645209	26039	0.071644302
645209	26039	0.059260315
645210	26039	0.073622528
645220	26002	0.019516963
645250	8035	0.008193955
645251	8035	0.005721374
645251	8035	0.008435423
645251	8035	0.013894098
645252	8035	0.016715811
645269	8005	0.005361559
645276	8005	0.002713465
645277	8005	0.012449247
645318	8037	0.001298524
645319	8037	0.011789982
645334	8053	0.069749113
645335	8053	0.059527057
645336	8053	0.021564089
646071	2001	0.001578465
646071	2001	0.000538343
646072	2001	0.00175929
646113	2002	0.00179045
646114	2002	0.00313791
646171	26017	0.013737452
646188	26017	0.012642732
646210	26004	0.034035609
646219	26060	0.045263735
646221	26060	8.13601E-05
646222	26060	0.018708296
646223	26060	0.016620698
646224	26060	0.021388633
646225	26043	0.004021944
646225	26060	0.003166221
646226	26043	0.012146504
646227	26043	0.013261892
646227	26043	0.000954908
646227	26043	0.007949028
646232	26043	0.009091223
646233	26043	0.020819283
646234	26043	0.018418774
646234	26043	0.022875688
646234	26043	0.019661963
646234	26043	0.000723724
646235	26043	0.004685485
646241	26043	0.017054989
646242	26043	0.00398866
646242	26059	0.005500262
646246	26059	0.049087555
646258	26019	0.006579815
646268	26039	0.011960065
646268	26039	0.05566722
646269	26039	0.013099847
646270	26039	0.088293548
646271	26039	0.001129527
646278	26002	0.01335363
646279	26002	0.014357271
646279	26002	0.004449652
646279	26002	0.00706045
646308	8035	0.01184502
646309	8035	0.0133772
646311	8035	0.016124806
646328	8005	0.002396558
646328	8005	0.002970487
646336	8005	0.002730889
646337	8005	0.008699843
646378	8037	0.010208052
646378	8037	0.005606119
646390	8028	0.040281485
646391	8028	0.03415939
646391	8028	0.008147278
646392	8053	0.022004648
646392	8028	0.024767383
646393	8053	0.025735111
646393	8053	0.06025785
646394	8053	0.019958661
647130	2001	0.004096671
647171	2002	0.003905493
647172	2002	0.001865656
647229	26048	0.000697851
647229	26017	0.008168665
647230	26017	0.005046167
647247	26017	0.012641744
647269	26004	0.036733069
647277	26060	0.021035572
647278	26060	0.016779454
647293	26043	0.045735325
647300	26043	0.023255969
647305	26059	0.046134814
647327	26039	0.067479332
647330	26039	0.017708971
647330	26039	0.030594447
647330	26039	0.024483331
647331	26039	0.065581802
647332	26039	0.06614147
647333	26039	0.039099341
647333	26002	0.008830539
647334	26002	0.019191838
647335	26002	0.000887037
647338	26002	0.018804802
647352	26002	0.003911633
647353	26002	0.019174467
647354	26002	0.012656308
647355	26002	0.003852313
647356	26002	0.014385503
647357	26002	0.020444428
647358	26002	0.003075598
647359	26002	0.009239532
647360	26002	0.019114693
647361	26002	0.019031077
647362	26002	0.018824361
647363	26002	0.019742738
647364	26002	0.008577189
647364	8035	0.012776544
647365	8035	0.017721664
647366	8035	0.016968529
647367	8035	0.007999768
647370	8035	0.005600481
647371	8035	0.015765696
647386	8005	0.004611661
647387	8005	0.008884465
647396	8005	0.004892555
647396	8005	0.005872001
647396	8005	0.005227215
647437	8037	0.025301512
647438	8037	0.001096239
647439	8037	0.000537222
647447	8028	0.012728911
647448	8028	0.045249079
647449	8028	0.017563974
647449	8028	0.047889907
647450	8028	0.041459563
647451	8053	0.013621462
647451	8028	0.03074143
647452	8053	0.007085708
648188	2001	0.003124756
648189	2001	0.000692369
648229	2002	0.001348764
648229	2002	0.002216149
648230	2002	0.000890364
648288	26048	0.020657892
648305	26017	0.011413327
648306	26017	0.001637657
648328	26004	0.009103739
648329	26004	0.01157385
648329	26004	0.017329103
648336	26060	0.033702444
648352	26043	0.001056511
648353	26043	0.048866827
648358	26043	0.008084288
648359	26043	0.016250871
648364	26059	0.046265732
648385	26039	0.057771474
648386	26039	0.007934612
648394	26002	0.018322587
648395	26002	0.01926144
648396	26002	0.019220177
648397	26002	0.006078091
648397	26002	0.012918068
648397	26002	0.007641587
648397	26002	0.006131413
648398	26002	0.020525287
648399	26002	0.017632063
648401	26002	0.019930095
648402	26002	0.019835674
648403	26002	0.019407571
648404	26002	0.0188243
648405	26002	0.018917237
648406	26002	0.014980091
648406	26002	0.003999905
648407	26002	0.018911214
648408	26002	0.019540381
648409	26002	0.019508748
648410	26002	0.018819708
648411	26002	0.015245962
648413	26002	0.009157617
648414	26002	0.021005459
648415	26002	0.010011985
648417	26002	0.01634541
648418	26002	0.00980786
648445	8005	0.005386746
648455	8005	0.011831741
648496	8037	0.023763138
648496	8037	0.001198435
648496	8037	0.005530531
648497	8037	0.016043519
648506	8028	0.049983244
648506	8028	0.03746356
648507	8028	0.044409843
648508	8028	0.009507235
649247	2001	0.003800867
649252	2001	0.000357164
649261	2001	0.002136323
649263	2001	0.000281902
649264	2001	0.000708273
649288	2002	0.003198391
649346	26048	0.018545735
649347	26048	0.004409997
649364	26017	0.013713653
649388	26004	0.029541985
649389	26004	0.009704989
649395	26060	0.033793936
649412	26043	0.028339985
649412	26043	0.00968778
649413	26043	0.011828163
649417	26043	0.02821262
649423	26059	0.048756184
649444	26039	0.050415779
649444	26039	0.003990934
649444	26039	0.005890773
649445	26039	0.025467929
649445	26039	0.008400355
649446	26039	0.01836849
649458	26002	0.002182406
649459	26002	0.01910763
649460	26002	0.001217875
649504	8005	0.005639426
649514	8005	0.005214143
649515	8005	0.012013674
649516	8005	0.002500321
649555	8037	9.50511E-05
649555	8037	0.025185211
649563	8037	0.006311889
649563	8037	0.002834352
649564	8037	0.008108108
649564	8028	0.020170719
649564	8037	0.009178669
649564	8028	0.015165491
649565	8028	0.009297136
649565	8028	0.020222961
650305	2001	0.003108364
650306	2001	0.000702008
650309	2001	0.001801037
650310	2001	0.002325408
650311	2001	0.001566725
650312	2001	0.002093597
650313	2001	0.002272817
650314	2001	0.002260054
650315	2001	0.002117301
650316	2001	0.001981742
650317	2001	0.000785948
650317	2001	0.001679973
650318	2001	4.29942E-05
650319	2001	0.004327282
650320	2001	0.003066683
650321	2001	0.005110196
650322	2001	0.005438895
650323	2001	0.00516963
650324	2001	0.00044389
650346	2002	0.002705555
650404	26048	0.011164283
650405	26048	0.011797109
650422	26017	0.009608545
650423	26017	0.004015522
650448	26004	0.035566787
650454	26060	0.035152816
650471	26043	0.00027113
650472	26043	0.043808497
650474	26043	0.012488954
650475	26043	0.019841805
650475	26043	0.000469878
650475	26043	0.011479018
650475	26043	0.014214132
650476	26043	0.005020371
650476	26043	0.022893798
650477	26043	0.02229905
650478	26043	0.023116603
650479	26043	0.006725647
650481	26059	0.000912889
650482	26059	0.017241412
650482	26059	0.038149914
650482	26059	0.033460593
650504	26039	0.005886624
650559	8005	0.000189921
650560	8005	0.005365563
650561	8005	0.005328464
650562	8005	0.005429774
650563	8005	0.004690083
650575	8005	0.009567378
650576	8005	0.01209532
650577	8005	0.000827039
650614	8037	0.024913664
650621	8037	0.001184203
650622	8037	0.014217378
650622	8037	0.013898052
651364	2001	0.001396143
651364	2001	0.001361191
651364	2001	0.000941612
651364	2001	0.00073309
651366	2001	0.002460525
651367	2001	0.001872879
651368	2001	0.00017681
651377	2001	0.004463811
651378	2001	0.002824169
651383	2001	0.003583283
651384	2001	0.003789502
651385	2001	0.003552665
651386	2001	0.002052642
651405	2002	0.003379261
651462	26048	0.003872679
651463	26048	0.01900307
651481	26017	0.012647359
651507	26004	0.008452324
651507	26060	0.027089322
651512	26060	0.018372696
651513	26060	0.016651242
651530	26043	0.000939392
651533	26043	0.004484218
651538	26043	0.014291886
651538	26059	0.011292575
651539	26059	0.048245275
651540	26059	0.048792851
651541	26059	0.013938219
651636	8005	0.0112456
651637	8005	0.002780049
651637	8005	0.004237995
651637	8005	0.008561184
651638	8005	0.010348611
651673	8037	0.024927392
651680	8037	0.015086317
651680	8037	0.004554129
651681	8037	0.009673588
652422	2001	0.000245968
652422	2001	0.001736048
652423	2001	0.001886066
652423	2001	0.000876465
652424	2001	0.001883996
652425	2001	0.000766541
652445	2001	0.003317241
652463	2002	0.002074881
652464	2002	0.001349646
652520	26048	0.009530688
652521	26048	0.020533265
652539	26017	0.001433976
652540	26017	0.003460005
652540	26017	0.008909074
652540	26017	0.00777804
652566	26060	0.00625742
652567	26060	0.03814326
652571	26060	0.035166411
652696	8005	0.010666237
652697	8005	0.000463118
652698	8005	0.010811057
652699	8005	0.010829126
652700	8005	0.010826516
652701	8005	0.01082631
652702	8005	0.010826167
652703	8005	0.004227606
652732	8037	0.014670634
652732	8037	0.002607426
652738	8037	0.006051433
652739	8037	0.008890252
652739	8037	0.01411175
653481	2001	0.004072921
653522	2002	0.001826099
653522	2002	0.001585394
653578	26048	0.018316298
653579	26048	0.012963468
653597	26017	0.001674174
653598	26017	0.015624856
653626	26060	0.009338511
653627	26060	0.034882274
653630	26060	0.03505521
653751	8005	0.000616889
653752	8005	0.011277359
653753	8005	0.011523712
653754	8005	0.010794787
653755	8005	0.001125719
653755	8005	0.009534586
653755	8005	0.002549141
653762	8005	0.006594713
653763	8005	0.010828893
653764	8005	0.010827717
653765	8005	0.005662744
653765	8005	0.002556892
653765	8005	0.002601967
653766	8005	0.010829576
653767	8005	0.008355963
653791	8037	0.01537611
653791	8037	0.001139318
653791	8037	0.001560777
653797	8037	0.013828954
653797	8037	0.011398805
653798	8037	0.006633007
654539	2001	0.000420564
654540	2001	0.00127305
654540	2001	0.001845564
654540	2001	0.002030041
654581	2002	0.003416566
654635	26048	0.004369031
654636	26048	0.00332424
654636	26048	0.019238261
654637	26048	0.004198897
654656	26017	0.009931442
654656	26017	0.004390857
