GRIDCODE	CVENTMUN	LONG_CARRETERA TOTAL x MUNICIPIO x NO. DE CARRILES (m)	LONG_CARR_x_CELDA x CARRILES
628251	26006	149696.261	3318.265085
628261	26011	122342.077	6107.780531
628275	26027	181416.865	6161.866175
628305	8035	407542.1865	6008.623095
628313	8035	407542.1865	6005.175288
628320	8035	407542.1865	4453.399468
628321	8035	407542.1865	2866.326108
628374	8001	883927.7251	10730.25482
628374	8001	883927.7251	2766.885973
629131	2001	3439265.728	6932.92186
629170	2001	3439265.728	5907.908978
629171	2001	3439265.728	840.0761682
629225	26017	493727.1617	6039.781762
629248	26017	493727.1617	760.2272055
629253	26047	263562.6892	3800.172084
629254	26047	263562.6892	7233.605264
629255	26047	263562.6892	275.5659831
629255	26047	263562.6892	6434.789767
629256	26047	263562.6892	1381.659462
629256	26047	263562.6892	5463.047496
629257	26047	263562.6892	1902.24853
629257	26047	263562.6892	4184.800469
629257	26047	263562.6892	3209.089564
629258	26047	263562.6892	5457.562642
629258	26004	187891.4886	582.9483776
629259	26004	187891.4886	6036.162112
629260	26004	187891.4886	6043.483343
629261	26004	187891.4886	6050.572369
629262	26004	187891.4886	1434.636065
629262	26004	187891.4886	6035.000701
629262	26004	187891.4886	907.3382289
629263	26004	187891.4886	4062.071169
629283	26036	184650.2298	1374.120328
629284	26036	184650.2298	1843.004888
629291	26035	319128.3827	1731.858148
629292	26035	319128.3827	6271.734858
629293	26035	319128.3827	11544.8902
629293	26035	319128.3827	1070.747881
629293	26035	319128.3827	2156.41058
629293	26035	319128.3827	2839.405976
629294	26035	319128.3827	8061.669531
629295	26035	319128.3827	6414.033139
629296	26035	319128.3827	5927.682152
629310	26019	262504.8067	3255.423474
629319	26011	122342.077	2862.176321
629320	26011	122342.077	4651.046913
629334	26027	181416.865	1966.267973
629334	26027	181416.865	2521.519551
629334	26027	181416.865	1672.185256
629334	26027	181416.865	8.795530074
629345	26002	319258.1703	5278.385599
629364	8035	407542.1865	6007.860936
629372	8035	407542.1865	3057.835961
629373	8035	407542.1865	351.5171503
629377	8035	407542.1865	1696.850539
629378	8035	407542.1865	5047.648888
629378	8035	407542.1865	1222.666926
629378	8035	407542.1865	1184.473502
629379	8035	407542.1865	1474.599919
629379	8035	407542.1865	90.45019872
629379	8035	407542.1865	4045.526993
629379	8035	407542.1865	348.569478
629433	8001	883927.7251	5770.82885
629433	8001	883927.7251	6466.139756
629433	8001	883927.7251	990.7035518
629434	8001	883927.7251	1240.179039
630190	2001	3439265.728	4666.540333
630190	2001	3439265.728	2064.64119
630229	2001	3439265.728	6660.697991
630284	26017	493727.1617	4526.786042
630285	26017	493727.1617	3686.604343
630304	26017	493727.1617	213.5595176
630305	26017	493727.1617	3517.587737
630305	26017	493727.1617	1643.295012
630305	26017	493727.1617	3002.095921
630306	26017	493727.1617	6535.43086
630307	26017	493727.1617	5615.767809
630308	26017	493727.1617	6070.805021
630309	26017	493727.1617	6064.366198
630310	26017	493727.1617	1043.679992
630310	26017	493727.1617	896.8045858
630310	26017	493727.1617	1381.028989
630310	26017	493727.1617	5324.238421
630311	26017	493727.1617	6730.383101
630312	26017	493727.1617	1883.814002
630312	26047	263562.6892	1046.399142
630321	26004	187891.4886	5954.478988
630321	26004	187891.4886	1266.162471
630322	26004	187891.4886	839.5742906
630322	26046	104246.5354	497.1723917
630322	26004	187891.4886	4768.359026
630322	26004	187891.4886	3116.632121
630323	26046	104246.5354	6070.24666
630324	26046	104246.5354	6129.682639
630342	26036	184650.2298	3821.751317
630351	26035	319128.3827	988.6789736
630352	26035	319128.3827	2440.320046
630352	26035	319128.3827	2293.076784
630352	26035	319128.3827	1457.850695
630352	26035	319128.3827	1391.399343
630352	26035	319128.3827	4321.587268
630352	26035	319128.3827	8420.333024
630353	26035	319128.3827	4276.145695
630369	26019	262504.8067	4246.689049
630370	26019	262504.8067	677.0602977
630378	26011	122342.077	8811.644419
630393	26027	181416.865	6225.425255
630404	26002	319258.1703	6529.081724
630422	8035	407542.1865	515.0791276
630423	8035	407542.1865	9938.033116
630432	8035	407542.1865	2911.455056
630433	8035	407542.1865	5829.657671
630435	8035	407542.1865	5499.45763
630436	8035	407542.1865	5206.473655
630438	8035	407542.1865	7274.0111
630492	8001	883927.7251	12237.43459
631249	2001	3439265.728	6082.135079
631288	2001	3439265.728	6246.437978
631289	2001	3439265.728	530.4019306
631344	26017	493727.1617	3825.77999
631345	26017	493727.1617	6802.464203
631346	26017	493727.1617	1684.694243
631361	26017	493727.1617	2434.562676
631362	26017	493727.1617	6535.59253
631363	26017	493727.1617	6312.373612
631364	26017	493727.1617	5683.56009
631369	26017	493727.1617	7596.298551
631369	26017	493727.1617	427.4842454
631381	26004	187891.4886	6071.947996
631383	26046	104246.5354	544.5915511
631384	26046	104246.5354	7087.140486
631399	26036	184650.2298	116.5902441
631400	26036	184650.2298	4062.877233
631401	26036	184650.2298	318.6130041
631411	26035	319128.3827	7479.242229
631412	26035	319128.3827	5554.423098
631412	26035	319128.3827	5967.841609
631413	26035	319128.3827	4176.507913
631429	26019	262504.8067	3539.586209
631436	26019	262504.8067	4476.073851
631437	26019	262504.8067	1089.32874
631437	26011	122342.077	965.5895502
631449	26027	181416.865	2481.654011
631450	26027	181416.865	3034.303026
631451	26027	181416.865	3101.914235
631452	26027	181416.865	3700.999645
631452	26027	181416.865	111.566389
631452	26027	181416.865	590.8313081
631452	26027	181416.865	794.9778089
631453	26027	181416.865	1791.399289
631453	26027	181416.865	620.8236043
631463	26002	319258.1703	6568.274636
631480	8035	407542.1865	2579.986916
631481	8035	407542.1865	5695.978808
631492	8035	407542.1865	799.0435959
631492	8035	407542.1865	2251.730668
631493	8035	407542.1865	5695.729675
631493	8035	407542.1865	1748.048486
631493	8035	407542.1865	2890.84536
631494	8035	407542.1865	1911.348642
